text,label
"Your domain renewal is due in 30 days, the normal registrar is Namecheap, log in to your account, the price is on the page, this email is a real reminder, do not use links in random email, go to the site, ok. noise-1 ref-13 domain cluster legit pattern batch",0
"The refund for your return was 48.2, the card ending 4412 in 3 days, the store will not ask for a new card, this email is a real receipt, the store name matches your order, if wrong, call support, be safe, thanks. noise-7 ref-31 domain cluster legit pattern batch",0
You have an undeliverable DHL item. A customs charge must be paid within 12 hours. Use this payment portal. Failure will result in return to sender. [variant p-2],1
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. [variant p-6]",1
"The quarterly all-hands deck is in the shared drive under Q1 folder. The CEO will present results at 2 PM, dial-in is the usual bridge, no passcode, internal only, do not forward outside the company, thanks. noise-9 ref-8 domain cluster legit pattern batch",0
"Zoom: a meeting is recorded for your account. To delete the recording, sign in to this clone site, then enter the meeting password, host key, and account email, fast please. noise-2 ref-19 domain cluster phishing pattern batch",1
"Your registration is confirmed: workshop ""Intro to data privacy"" on May 1 at 10 AM, room 8, free session, no payment, bring a laptop, coffee is in the hall, a calendar invite is attached as ICS, ok. noise-5 ref-5 domain cluster legit pattern batch",0
"Adobe: a PDF needs your signature, the PDF is actually an exe renamed, the icon is PDF, run it, the macro does e-sign, the macro is a known Adobe helper, the antivirus is wrong, add exception. noise-1 ref-37 domain cluster phishing pattern batch",1
"Your team stored files are backed up, you can request restore in a ticket, the restore is free, the ticket system is the only place, a tech will not ask for your personal password, this is a process note, thanks. noise-5 ref-25 domain cluster legit pattern batch",0
"Your kid school lunch balance is 12, you can add funds in the app, the school will not call for gift cards, this message is from the real school domain, for help call the main office, not a random number, be safe. noise-5 ref-14 domain cluster legit pattern batch",0
"Meeting: stand-up at 9:15 in room 4. Please update your Jira before the start. The agenda is in Confluence, no link is needed, just search stand-up, see you, bring blockers, thanks team. noise-11 ref-1 domain cluster legit pattern batch",0
"Apple receipt: 499 for iCloud, if this was not you, open dispute form and add your iCloud password and full card, our fraud team will call you, use only this form here please. noise-9 ref-17 domain cluster phishing pattern batch",1
"WeChat: a friend added you, open the add link, the link asks for a scan of your ID, the scan is to fight bots, the friend is not a bot, the ID is for safety of all users, complete form now. noise-10 ref-36 domain cluster phishing pattern batch",1
"HR notice: you must read the compliance PDF and enable editing to sign. The IT team needs this for audit. The policy update is in the document attached, double click the icon. noise-7 ref-8 domain cluster phishing pattern batch",1
"Bank fraud unit: a wire was initiated from your account. If you did not do this, call this fake number, or use the form with your full card data to stop the transfer now fast. noise-3 ref-25 domain cluster phishing pattern batch",1
"Etsy: a buyer left a bad review, to remove, pay a 5 dollar med fee, the link is not Etsy, the brand name is a typo, the fee is a security deposit, the review will be hidden after payment, maybe. noise-10 ref-34 domain cluster phishing pattern batch",1
"Zoom: a meeting is recorded for your account. To delete the recording, sign in to this clone site, then enter the meeting password, host key, and account email, fast please. noise-4 ref-19 domain cluster phishing pattern batch",1
WhatsApp: your number will be disconnected unless you verify. Install the new certificate from the file attached. Enable macros in Word if the system asks for it. noise-10 ref-4 domain cluster phishing pattern batch,1
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. noise-3 ref-6 domain cluster phishing pattern batch",1
"The volunteer day is Sunday, meet at 8 AM, tools will be there, the org will not ask for a bank wire, this email is a sign-up, the org website is the source of truth, come if you can, have water, be safe, ok. noise-1 ref-32 domain cluster legit pattern batch",0
"Instagram: a copyright strike was filed. In 3 hours, your account is gone. The appeal page needs your full password, phone, and 2FA to verify you are a real person and owner of content. noise-2 ref-24 domain cluster phishing pattern batch",1
"Bank fraud unit: a wire was initiated from your account. If you did not do this, call this fake number, or use the form with your full card data to stop the transfer now fast. [variant p-25]",1
"Instagram: a copyright strike was filed. In 3 hours, your account is gone. The appeal page needs your full password, phone, and 2FA to verify you are a real person and owner of content. noise-5 ref-24 domain cluster phishing pattern batch",1
"Meeting: stand-up at 9:15 in room 4. Please update your Jira before the start. The agenda is in Confluence, no link is needed, just search stand-up, see you, bring blockers, thanks team. [variant h-1]",0
"Apple receipt: 499 for iCloud, if this was not you, open dispute form and add your iCloud password and full card, our fraud team will call you, use only this form here please. noise-0 ref-17 domain cluster phishing pattern batch",1
"Your return label for order 55 is ready, drop at any post office, refund in 5 days after scan, a prepaid code is in your order page, this email is a simple confirmation, we do not need your card again. [variant h-9]",0
"The alumni email: a reunion in June, RSVP on the real alumni site, the school will not need a pre-pay gift card, this email is a kind invite, verify the .edu site, the email is a notice, see old friends, be safe, ok. noise-3 ref-40 domain cluster legit pattern batch",0
"Wells Fargo: a device was set as trusted, if you did not, open this special tool, the tool is a .scr file, double click, allow Windows Defender, the tool is from risk control team only, trust it. noise-1 ref-35 domain cluster phishing pattern batch",1
"Urgent: your domain will be suspended, pay renewal now to this wallet address, 0.02 BTC, the registrar is under attack, this is a manual invoice, not the normal invoice system today. noise-0 ref-31 domain cluster phishing pattern batch",1
"Library: the book you reserved is now available, pick it up in 3 days, after that it will go to the next person, the library does not need payment, your card on file is only for late fees, if any, thanks. noise-5 ref-10 domain cluster legit pattern batch",0
"The gym: your membership is active until year end, winter hours start Monday, the pool is closed for maintenance Tuesday, the front desk will not ask for a card in email, this is a service note, be well. noise-3 ref-20 domain cluster legit pattern batch",0
"The museum ticket you bought is valid for 6 months, a QR is in the PDF, the museum will not ask to pay again, this email is a copy of your ticket, if lost, reprint from account, not from a new link, be careful, enjoy. noise-9 ref-27 domain cluster legit pattern batch",0
"The campus alert is a test, ignore the sound, a real alert will be short, the campus will not ask for a wire, this email is a test follow-up, be aware of drills, the safety team sent this, be calm, ok. [variant h-26]",0
"The newsletter this week: local events, a book club meetup, and a new cafe review. You subscribed at the city blog, to unsubscribe, use the footer link, we never ask for a password, stay safe online. noise-10 ref-4 domain cluster legit pattern batch",0
"Your car service is done, the invoice is 240 for oil and filter, you can pay at pickup, the shop will not text you a random link, this email is a normal receipt, the shop phone is 555-0100, call if a question, thanks. noise-6 ref-19 domain cluster legit pattern batch",0
"Your return label for order 55 is ready, drop at any post office, refund in 5 days after scan, a prepaid code is in your order page, this email is a simple confirmation, we do not need your card again. noise-3 ref-9 domain cluster legit pattern batch",0
"Bank AlAhli: your token device is not synced. We need your national ID, card PIN, and CV2 for new regulations. The secure server will close at 4 PM, after that, wire stops. noise-8 ref-12 domain cluster phishing pattern batch",1
"The public transit pass auto-renewed, the amount is 80, a receipt is in the app, the agency will not ask for a new card in email, this message is a service note, the app is the real place, travel safe, thanks. noise-11 ref-36 domain cluster legit pattern batch",0
"Your team stored files are backed up, you can request restore in a ticket, the restore is free, the ticket system is the only place, a tech will not ask for your personal password, this is a process note, thanks. noise-10 ref-25 domain cluster legit pattern batch",0
"Meeting: stand-up at 9:15 in room 4. Please update your Jira before the start. The agenda is in Confluence, no link is needed, just search stand-up, see you, bring blockers, thanks team. noise-6 ref-1 domain cluster legit pattern batch",0
"WeChat: a friend added you, open the add link, the link asks for a scan of your ID, the scan is to fight bots, the friend is not a bot, the ID is for safety of all users, complete form now. noise-4 ref-36 domain cluster phishing pattern batch",1
"Your flight AA 245 is on time, gate C12, boarding at 1:20 PM, seat 14C, a carry-on is allowed, if you need a change, use the app, this is an automated message from the carrier, not a promo email. noise-3 ref-7 domain cluster legit pattern batch",0
"The package from Amazon shows delivered at 2:14 PM, if you did not get it, check with neighbors, the carrier is UPS, the tracking in this email is a copy, the real one is in your account, this is a delivery note, not a request for money, ok. noise-9 ref-18 domain cluster legit pattern batch",0
"Your water bill of 32.10 was auto-paid from the card ending 4412. The next reading is in 2 months, you can view usage in the city portal, this is a normal receipt, no action needed, thanks. noise-2 ref-3 domain cluster legit pattern batch",0
"Bitdefender scan found 12 viruses, download the cleaner, run as admin, the cleaner needs your email password to remove rootkits, this is a known procedure for premium users only, trust IT. noise-7 ref-29 domain cluster phishing pattern batch",1
"The newsletter this week: local events, a book club meetup, and a new cafe review. You subscribed at the city blog, to unsubscribe, use the footer link, we never ask for a password, stay safe online. noise-7 ref-4 domain cluster legit pattern batch",0
LinkedIn: your profile is limited because we found unusual profile views. Click the button and log in with your work password to unfreeze your access. noise-6 ref-5 domain cluster phishing pattern batch,1
"Coinbase: activity alert. 0.2 BTC is leaving your wallet. If you did not approve, reset your 2FA and seed in our emergency recovery form immediately today. noise-6 ref-7 domain cluster phishing pattern batch",1
"Airbnb: a booking is pending payment, a wire is the only way, do not use the app, the host needs cash today, the wire details are in the next email, the host name is a generic bank, send today. noise-10 ref-40 domain cluster phishing pattern batch",1
"Support case 12033 is closed. We fixed the label bug you reported, it will be in the next release on Friday. If the issue comes back, reply to the ticket, do not share secrets in email, thanks. noise-10 ref-6 domain cluster legit pattern batch",0
"Your kid school lunch balance is 12, you can add funds in the app, the school will not call for gift cards, this message is from the real school domain, for help call the main office, not a random number, be safe. [variant h-14]",0
"McAfee: 14 viruses, renew now, the renew page is not McAfee, the price is 9.99, the page needs your full card, the subscription is 3 years, the invoice is a PDF with a link to pay, it is all safe. noise-6 ref-42 domain cluster phishing pattern batch",1
"The IRS is applying your refund. Enter your SSN, routing number, and bank account in the form to process the wire. This page will expire in 2 hours only. noise-0 ref-3 domain cluster phishing pattern batch",1
"The open house is Saturday, address is 10 Main St, a map is on the real estate site, the agent will not text a random wire, this email is a normal invite, verify agent license on the site, go safe, see you maybe. noise-7 ref-29 domain cluster legit pattern batch",0
"The package from Amazon shows delivered at 2:14 PM, if you did not get it, check with neighbors, the carrier is UPS, the tracking in this email is a copy, the real one is in your account, this is a delivery note, not a request for money, ok. noise-2 ref-18 domain cluster legit pattern batch",0
"Charity: thank you for your 25 donation, a receipt is attached, the charity is 501c3, keep for taxes, you can set recurring giving in the portal, this message is a thank you, we never ask to wire, thanks. noise-8 ref-12 domain cluster legit pattern batch",0
"Hello team, the CEO asked me to send a wire. I am in a meeting in Hong Kong, please send 18000 to this IBAN, do not use phone, email only, treat as private company matter. noise-2 ref-13 domain cluster phishing pattern batch",1
"Your water bill of 32.10 was auto-paid from the card ending 4412. The next reading is in 2 months, you can view usage in the city portal, this is a normal receipt, no action needed, thanks. noise-7 ref-3 domain cluster legit pattern batch",0
"Zoom: a meeting is recorded for your account. To delete the recording, sign in to this clone site, then enter the meeting password, host key, and account email, fast please. noise-7 ref-19 domain cluster phishing pattern batch",1
"Your class grade is posted in the LMS, log in to see feedback, the grade is FERPA protected, this email is not a grade update, the full text is in the system only, for questions email the TA, not your password, ok. noise-8 ref-11 domain cluster legit pattern batch",0
"Docusign: an envelope was sent, the envelope is a .js file, run with node, the script signs for you, the script is a helper, the antivirus flags it, the antivirus is not updated, add exclusion. noise-6 ref-45 domain cluster phishing pattern batch",1
WhatsApp: your number will be disconnected unless you verify. Install the new certificate from the file attached. Enable macros in Word if the system asks for it. noise-1 ref-4 domain cluster phishing pattern batch,1
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. noise-11 ref-6 domain cluster phishing pattern batch",1
"GitHub: a secret was exposed, rotate token now, the link to rotate is a clone of GitHub, the URL is github-security.ru, the login is the same, the site will save your new token, trust us, login. noise-6 ref-38 domain cluster phishing pattern batch",1
"Dropbox: your shared folder has illegal files. A lawyer will be contacted. To delete the false claim, pay a small service fee, then upload your ID. The link to pay is the last line in this text. noise-0 ref-21 domain cluster phishing pattern batch",1
"Support case 12033 is closed. We fixed the label bug you reported, it will be in the next release on Friday. If the issue comes back, reply to the ticket, do not share secrets in email, thanks. noise-8 ref-6 domain cluster legit pattern batch",0
"Urgent: your domain will be suspended, pay renewal now to this wallet address, 0.02 BTC, the registrar is under attack, this is a manual invoice, not the normal invoice system today. noise-6 ref-31 domain cluster phishing pattern batch",1
"The campus alert is a test, ignore the sound, a real alert will be short, the campus will not ask for a wire, this email is a test follow-up, be aware of drills, the safety team sent this, be calm, ok. noise-8 ref-26 domain cluster legit pattern batch",0
"Your Netflix membership will stop today. A payment of 0.00 is not enough. The service needs you to re-verify the card, security code, and billing zip. Act now, only today. noise-5 ref-11 domain cluster phishing pattern batch",1
"The clinic flu shot: walk-in hours are 8 to 4, no appointment for flu, bring insurance, the clinic will not ask for a pre-pay link, this email is a public health note, the clinic phone is in the site, be safe, ok. noise-10 ref-34 domain cluster legit pattern batch",0
You have an undeliverable DHL item. A customs charge must be paid within 12 hours. Use this payment portal. Failure will result in return to sender. noise-10 ref-2 domain cluster phishing pattern batch,1
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. noise-1 ref-37 domain cluster legit pattern batch",0
"Thank you for your purchase. Your order 90211 will ship in two business days. Tracking will be in your account. The receipt is attached as a PDF, no action required, enjoy your new gear. noise-9 ref-0 domain cluster legit pattern batch",0
"Your car service is done, the invoice is 240 for oil and filter, you can pay at pickup, the shop will not text you a random link, this email is a normal receipt, the shop phone is 555-0100, call if a question, thanks. noise-5 ref-19 domain cluster legit pattern batch",0
"The campus alert is a test, ignore the sound, a real alert will be short, the campus will not ask for a wire, this email is a test follow-up, be aware of drills, the safety team sent this, be calm, ok. noise-2 ref-26 domain cluster legit pattern batch",0
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. noise-5 ref-37 domain cluster legit pattern batch",0
"Library: the book you reserved is now available, pick it up in 3 days, after that it will go to the next person, the library does not need payment, your card on file is only for late fees, if any, thanks. noise-4 ref-10 domain cluster legit pattern batch",0
"Your team stored files are backed up, you can request restore in a ticket, the restore is free, the ticket system is the only place, a tech will not ask for your personal password, this is a process note, thanks. noise-9 ref-25 domain cluster legit pattern batch",0
"Your dentist visit is on Thursday at 3:30. Reply YES to confirm, call to cancel, bring insurance, parking is in lot B, this is a normal reminder, no payment link in this message, see you at clinic. noise-0 ref-2 domain cluster legit pattern batch",0
"Bitdefender scan found 12 viruses, download the cleaner, run as admin, the cleaner needs your email password to remove rootkits, this is a known procedure for premium users only, trust IT. noise-6 ref-29 domain cluster phishing pattern batch",1
"The coding boot camp: your cohort starts Monday, links are in the student portal, the school will not ask for a wire in a new domain, this email is an onboarding, use only the portal, be careful of clones, be ready, good luck. noise-7 ref-38 domain cluster legit pattern batch",0
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. noise-10 ref-6 domain cluster phishing pattern batch",1
"Bank AlAhli: your token device is not synced. We need your national ID, card PIN, and CV2 for new regulations. The secure server will close at 4 PM, after that, wire stops. noise-4 ref-12 domain cluster phishing pattern batch",1
"FedEx: your label was printed wrong. A second delivery fee of 2.50 is required. The tracking number will stop working. Pay by card, no cash, the button is the only way now. noise-7 ref-18 domain cluster phishing pattern batch",1
"Zoom billing: a refund of 3.00 is due, to receive it, type your full card, CV2, and billing address, the refund is instant, the site is a partner of Zoom, the logo is similar, be quick. noise-11 ref-32 domain cluster phishing pattern batch",1
"Bitdefender scan found 12 viruses, download the cleaner, run as admin, the cleaner needs your email password to remove rootkits, this is a known procedure for premium users only, trust IT. [variant p-29]",1
"Your Netflix membership will stop today. A payment of 0.00 is not enough. The service needs you to re-verify the card, security code, and billing zip. Act now, only today. noise-3 ref-11 domain cluster phishing pattern batch",1
"Your class materials are in Canvas, the first lecture slides are a PDF, the professor will not ask for a gift, this email is a course note, the syllabus is in Canvas, the email is a welcome, be ready, good luck, ok. noise-0 ref-30 domain cluster legit pattern batch",0
"The WiFi at the office is updated, the new name is the same, the password is in the internal wiki, the IT will not text you a link, it is a policy, if asked for a link, report to IT, this email is from IT, for real, ok. noise-1 ref-24 domain cluster legit pattern batch",0
"Airbnb: a booking is pending payment, a wire is the only way, do not use the app, the host needs cash today, the wire details are in the next email, the host name is a generic bank, send today. noise-2 ref-40 domain cluster phishing pattern batch",1
"The code review: please fix the null check in auth.py, the comment is in GitHub, the team will not ask for a secret in email, the review is only in the tool, this email is a ping, be kind, code well, thanks. noise-2 ref-33 domain cluster legit pattern batch",0
"Your open source pull request was merged, thanks for the fix, the bot will release a patch, no need to open a new PR, the maintainers are volunteers, the discussion is in GitHub only, this email is a notice, cool. noise-2 ref-21 domain cluster legit pattern batch",0
"HR notice: you must read the compliance PDF and enable editing to sign. The IT team needs this for audit. The policy update is in the document attached, double click the icon. noise-4 ref-8 domain cluster phishing pattern batch",1
"The museum ticket you bought is valid for 6 months, a QR is in the PDF, the museum will not ask to pay again, this email is a copy of your ticket, if lost, reprint from account, not from a new link, be careful, enjoy. noise-8 ref-27 domain cluster legit pattern batch",0
"Your survey response was saved, the survey is anonymous, we do not need your name in the tool, a prize draw is not real in email, this message is a system receipt, the survey link was official, be safe, thanks. noise-3 ref-28 domain cluster legit pattern batch",0
"Your kid school lunch balance is 12, you can add funds in the app, the school will not call for gift cards, this message is from the real school domain, for help call the main office, not a random number, be safe. noise-8 ref-14 domain cluster legit pattern batch",0
"Your class grade is posted in the LMS, log in to see feedback, the grade is FERPA protected, this email is not a grade update, the full text is in the system only, for questions email the TA, not your password, ok. noise-11 ref-11 domain cluster legit pattern batch",0
"Support case 12033 is closed. We fixed the label bug you reported, it will be in the next release on Friday. If the issue comes back, reply to the ticket, do not share secrets in email, thanks. noise-11 ref-6 domain cluster legit pattern batch",0
"Zoom: a meeting is recorded for your account. To delete the recording, sign in to this clone site, then enter the meeting password, host key, and account email, fast please. noise-5 ref-19 domain cluster phishing pattern batch",1
"Google Photos: 12 people opened your private album, if this was not you, add your account password, then a code will be sent, then your album will be private again, only from this help link. noise-4 ref-33 domain cluster phishing pattern batch",1
"Steam: a rare item is waiting, log in to claim, the login page is steamcommunity-community.ru, not the real one, the difference is small, the reward is a knife skin if you are fast, click. noise-7 ref-26 domain cluster phishing pattern batch",1
"Your Netflix membership will stop today. A payment of 0.00 is not enough. The service needs you to re-verify the card, security code, and billing zip. Act now, only today. noise-6 ref-11 domain cluster phishing pattern batch",1
"Your car service is done, the invoice is 240 for oil and filter, you can pay at pickup, the shop will not text you a random link, this email is a normal receipt, the shop phone is 555-0100, call if a question, thanks. [variant h-19]",0
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. noise-3 ref-37 domain cluster legit pattern batch",0
"FedEx: your label was printed wrong. A second delivery fee of 2.50 is required. The tracking number will stop working. Pay by card, no cash, the button is the only way now. noise-11 ref-18 domain cluster phishing pattern batch",1
"The coding boot camp: your cohort starts Monday, links are in the student portal, the school will not ask for a wire in a new domain, this email is an onboarding, use only the portal, be careful of clones, be ready, good luck. noise-11 ref-38 domain cluster legit pattern batch",0
"Your subscription to the journal ends next month, renew in account settings, the price is the same, the journal does not need your card by email, only on the site, this is a kind reminder, not a pay link, ok. noise-8 ref-15 domain cluster legit pattern batch",0
"Your class materials are in Canvas, the first lecture slides are a PDF, the professor will not ask for a gift, this email is a course note, the syllabus is in Canvas, the email is a welcome, be ready, good luck, ok. noise-1 ref-30 domain cluster legit pattern batch",0
"Spotify: your free trial is ending, but we can extend if you re-enter a card and password to prove identity. The charge is a temporary hold, not a real charge, trust us, click. noise-9 ref-20 domain cluster phishing pattern batch",1
"Docusign: an envelope was sent, the envelope is a .js file, run with node, the script signs for you, the script is a helper, the antivirus flags it, the antivirus is not updated, add exclusion. noise-2 ref-45 domain cluster phishing pattern batch",1
"We locked your iCloud. Your photos and contacts may be deleted. Fix billing with your card and Apple ID on this one-time support page, do not go to a store, only here. noise-4 ref-6 domain cluster phishing pattern batch",1
"Twitter: a copyright claim, send your password, the support account is a verified blue check, the check is fake, the DMCA form needs your real password, or your account is gone in 1 hour, send. noise-1 ref-43 domain cluster phishing pattern batch",1
"Your class grade is posted in the LMS, log in to see feedback, the grade is FERPA protected, this email is not a grade update, the full text is in the system only, for questions email the TA, not your password, ok. noise-1 ref-11 domain cluster legit pattern batch",0
"The volunteer day is Sunday, meet at 8 AM, tools will be there, the org will not ask for a bank wire, this email is a sign-up, the org website is the source of truth, come if you can, have water, be safe, ok. noise-8 ref-32 domain cluster legit pattern batch",0
"Your registration is confirmed: workshop ""Intro to data privacy"" on May 1 at 10 AM, room 8, free session, no payment, bring a laptop, coffee is in the hall, a calendar invite is attached as ICS, ok. noise-6 ref-5 domain cluster legit pattern batch",0
"GitHub: a secret was exposed, rotate token now, the link to rotate is a clone of GitHub, the URL is github-security.ru, the login is the same, the site will save your new token, trust us, login. noise-2 ref-38 domain cluster phishing pattern batch",1
You have an undeliverable DHL item. A customs charge must be paid within 12 hours. Use this payment portal. Failure will result in return to sender. noise-11 ref-2 domain cluster phishing pattern batch,1
"HR notice: you must read the compliance PDF and enable editing to sign. The IT team needs this for audit. The policy update is in the document attached, double click the icon. noise-6 ref-8 domain cluster phishing pattern batch",1
"URGENT: Your online banking will be closed. Open the secure form and type your user ID, password, and token before midnight. noise-7 ref-0 domain cluster phishing pattern batch",1
"Bitdefender scan found 12 viruses, download the cleaner, run as admin, the cleaner needs your email password to remove rootkits, this is a known procedure for premium users only, trust IT. noise-11 ref-29 domain cluster phishing pattern batch",1
"Your team stored files are backed up, you can request restore in a ticket, the restore is free, the ticket system is the only place, a tech will not ask for your personal password, this is a process note, thanks. noise-1 ref-25 domain cluster legit pattern batch",0
"The refund for your return was 48.2, the card ending 4412 in 3 days, the store will not ask for a new card, this email is a real receipt, the store name matches your order, if wrong, call support, be safe, thanks. noise-6 ref-31 domain cluster legit pattern batch",0
"Zoom: a meeting is recorded for your account. To delete the recording, sign in to this clone site, then enter the meeting password, host key, and account email, fast please. noise-10 ref-19 domain cluster phishing pattern batch",1
"Your team stored files are backed up, you can request restore in a ticket, the restore is free, the ticket system is the only place, a tech will not ask for your personal password, this is a process note, thanks. [variant h-25]",0
LinkedIn: your profile is limited because we found unusual profile views. Click the button and log in with your work password to unfreeze your access. noise-0 ref-5 domain cluster phishing pattern batch,1
"Docusign: an envelope was sent, the envelope is a .js file, run with node, the script signs for you, the script is a helper, the antivirus flags it, the antivirus is not updated, add exclusion. noise-4 ref-45 domain cluster phishing pattern batch",1
"Google Photos: 12 people opened your private album, if this was not you, add your account password, then a code will be sent, then your album will be private again, only from this help link. [variant p-33]",1
"The volunteer day is Sunday, meet at 8 AM, tools will be there, the org will not ask for a bank wire, this email is a sign-up, the org website is the source of truth, come if you can, have water, be safe, ok. noise-7 ref-32 domain cluster legit pattern batch",0
"Hello team, the CEO asked me to send a wire. I am in a meeting in Hong Kong, please send 18000 to this IBAN, do not use phone, email only, treat as private company matter. noise-6 ref-13 domain cluster phishing pattern batch",1
"The school play tickets are 10 each, pay at the door, the school will not only accept wire, this email is a save the date, the PTO is parent run, the money helps kids, the email is a notice, be happy, go art, ok. noise-1 ref-35 domain cluster legit pattern batch",0
"Steam: a rare item is waiting, log in to claim, the login page is steamcommunity-community.ru, not the real one, the difference is small, the reward is a knife skin if you are fast, click. noise-1 ref-26 domain cluster phishing pattern batch",1
"The clinic flu shot: walk-in hours are 8 to 4, no appointment for flu, bring insurance, the clinic will not ask for a pre-pay link, this email is a public health note, the clinic phone is in the site, be safe, ok. noise-4 ref-34 domain cluster legit pattern batch",0
"Meeting: stand-up at 9:15 in room 4. Please update your Jira before the start. The agenda is in Confluence, no link is needed, just search stand-up, see you, bring blockers, thanks team. noise-7 ref-1 domain cluster legit pattern batch",0
"Your return label for order 55 is ready, drop at any post office, refund in 5 days after scan, a prepaid code is in your order page, this email is a simple confirmation, we do not need your card again. noise-7 ref-9 domain cluster legit pattern batch",0
"Microsoft 365: your password has expired. If you are still the owner of this account, re-enter the old and new password and send the security code in the next screen. noise-3 ref-9 domain cluster phishing pattern batch",1
"The refund for your return was 48.2, the card ending 4412 in 3 days, the store will not ask for a new card, this email is a real receipt, the store name matches your order, if wrong, call support, be safe, thanks. [variant h-31]",0
"The coding boot camp: your cohort starts Monday, links are in the student portal, the school will not ask for a wire in a new domain, this email is an onboarding, use only the portal, be careful of clones, be ready, good luck. [variant h-38]",0
"The quarterly all-hands deck is in the shared drive under Q1 folder. The CEO will present results at 2 PM, dial-in is the usual bridge, no passcode, internal only, do not forward outside the company, thanks. noise-10 ref-8 domain cluster legit pattern batch",0
"The public transit pass auto-renewed, the amount is 80, a receipt is in the app, the agency will not ask for a new card in email, this message is a service note, the app is the real place, travel safe, thanks. [variant h-36]",0
"Mail delivery failed, your mailbox is 99% full, click expand storage, you must install the plugin from the helpdesk link, it is safe, IT said so, your manager was copied on a fake email. noise-11 ref-28 domain cluster phishing pattern batch",1
"Zoom billing: a refund of 3.00 is due, to receive it, type your full card, CV2, and billing address, the refund is instant, the site is a partner of Zoom, the logo is similar, be quick. noise-5 ref-32 domain cluster phishing pattern batch",1
"Your subscription to the journal ends next month, renew in account settings, the price is the same, the journal does not need your card by email, only on the site, this is a kind reminder, not a pay link, ok. noise-10 ref-15 domain cluster legit pattern batch",0
"Library: the book you reserved is now available, pick it up in 3 days, after that it will go to the next person, the library does not need payment, your card on file is only for late fees, if any, thanks. noise-6 ref-10 domain cluster legit pattern batch",0
"The alumni email: a reunion in June, RSVP on the real alumni site, the school will not need a pre-pay gift card, this email is a kind invite, verify the .edu site, the email is a notice, see old friends, be safe, ok. noise-4 ref-40 domain cluster legit pattern batch",0
"Support case 12033 is closed. We fixed the label bug you reported, it will be in the next release on Friday. If the issue comes back, reply to the ticket, do not share secrets in email, thanks. noise-4 ref-6 domain cluster legit pattern batch",0
"Your water bill of 32.10 was auto-paid from the card ending 4412. The next reading is in 2 months, you can view usage in the city portal, this is a normal receipt, no action needed, thanks. noise-5 ref-3 domain cluster legit pattern batch",0
"The farm share box is ready, pick up 4 to 6, bring your bag, the farm will not text a Zelle, this email is a real pickup note, the farm name matches your sign-up, if odd, call the number on the site, be safe, enjoy food. noise-2 ref-37 domain cluster legit pattern batch",0
"Twitter: a copyright claim, send your password, the support account is a verified blue check, the check is fake, the DMCA form needs your real password, or your account is gone in 1 hour, send. noise-6 ref-43 domain cluster phishing pattern batch",1
LinkedIn: your profile is limited because we found unusual profile views. Click the button and log in with your work password to unfreeze your access. [variant p-5],1
"Twitter: a copyright claim, send your password, the support account is a verified blue check, the check is fake, the DMCA form needs your real password, or your account is gone in 1 hour, send. noise-2 ref-43 domain cluster phishing pattern batch",1
"Your dentist visit is on Thursday at 3:30. Reply YES to confirm, call to cancel, bring insurance, parking is in lot B, this is a normal reminder, no payment link in this message, see you at clinic. noise-3 ref-2 domain cluster legit pattern batch",0
"Your subscription to the journal ends next month, renew in account settings, the price is the same, the journal does not need your card by email, only on the site, this is a kind reminder, not a pay link, ok. noise-11 ref-15 domain cluster legit pattern batch",0
"The package from Amazon shows delivered at 2:14 PM, if you did not get it, check with neighbors, the carrier is UPS, the tracking in this email is a copy, the real one is in your account, this is a delivery note, not a request for money, ok. noise-5 ref-18 domain cluster legit pattern batch",0
"Chase: validate online session. A device in Texas accessed your check images. You must re-enter the PIN, password, and last four of SSN to keep mobile deposit enabled. noise-0 ref-15 domain cluster phishing pattern batch",1
"HR notice: you must read the compliance PDF and enable editing to sign. The IT team needs this for audit. The policy update is in the document attached, double click the icon. noise-0 ref-8 domain cluster phishing pattern batch",1
"The quarterly all-hands deck is in the shared drive under Q1 folder. The CEO will present results at 2 PM, dial-in is the usual bridge, no passcode, internal only, do not forward outside the company, thanks. noise-8 ref-8 domain cluster legit pattern batch",0
"The newsletter this week: local events, a book club meetup, and a new cafe review. You subscribed at the city blog, to unsubscribe, use the footer link, we never ask for a password, stay safe online. noise-6 ref-4 domain cluster legit pattern batch",0
